scenario,subset,ground_truth_length_mm,ground_truth_width_mm,ground_truth_height_mm,measured_length_mm,measured_width_mm,measured_height_mm,abs_error_length_mm,abs_error_width_mm,abs_error_height_mm,relative_error_length_percent,relative_error_width_percent,relative_error_height_percent,passed,expected_reject,false_ok,status,evidence_type
mc_0000_box,yaw_only,337.923458716539,287.60373568357153,167.0145604965911,338.84342201033525,288.0364618969619,167.70417630415517,0.9199632937962292,0.4327262133903673,0.6896158075640813,0.2722401390215184,0.15045917688164628,0.4129075965075254,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0183_box,noisy_incomplete,287.33775372227115,284.3495028991427,84.36655847720516,0.0,0.0,0.0,287.33775372227115,284.3495028991427,84.36655847720516,100.0,100.0,100.0,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0184_box,yaw_only,253.18440375780463,237.71198729463674,71.7073516209257,253.66341152681665,238.60093828014493,72.40623937917378,0.47900776901201425,0.8889509855081883,0.6988877582480768,0.18919323698557336,0.3739613620773616,0.9746389211843751,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0185_composite,tilted_irregular,174.72006764674356,71.81773346803928,61.73245618315384,174.83140063147465,74.68484312487558,62.776310946833526,0.11133298473109221,2.8671096568363055,1.0438547636796827,0.06372077702956822,3.992202925914172,1.6909334703655288,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0186_box,small_object,29.996343831967078,24.001272181164982,22.36378315911533,30.78700491725637,24.23243240279399,22.85895458760821,0.7906610852892904,0.23116022162900762,0.4951714284928812,2.6358581889792965,0.9631165376742438,2.214166650471446,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0187_l_prism,noisy_incomplete,295.1995540378147,218.40681481167067,121.18272371487971,296.2136488546318,218.4960280249692,122.23710573170119,1.014094816817078,0.08921321329853527,1.054382016821478,0.34352857345007154,0.040847266316054585,0.8700761828907573,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0188_box,yaw_only,64.09599596598355,63.27574734233774,33.73036421433836,64.4024512168156,63.158312896075714,34.04708020350209,0.3064552508320588,0.11743444626202404,0.31671598916373256,0.4781191807904787,0.1855915594748713,0.9389640359385759,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0189_l_prism,tilted_irregular,317.3718156984872,292.0198521283656,221.52969560101732,321.8244666639125,313.77672652823213,221.11640033439284,4.452650965425335,21.756874399866547,0.41329526662448757,1.4029761765787947,7.450477849808204,0.18656427324707145,False,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0190_box,small_object,34.04131147585912,24.029288730518967,10.016472039684508,34.58927185443634,24.50506575005675,10.403116713382513,0.5479603785772227,0.47577701953778373,0.3866446736980045,1.609692326236657,1.979987942520795,3.860088384075225,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0191_box,noisy_incomplete,239.55620414209193,161.93929681850358,45.068959847575556,240.48090408562842,162.86777461074723,46.34722583891862,0.9246999435364955,0.9284777922436547,1.278265991343062,0.38600542484302053,0.5733492799368292,2.836244714025334,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0192_box,yaw_only,397.57928209450836,288.00713130692986,276.519095415214,398.4376016763934,288.6484714181704,277.2385771461518,0.8583195818850413,0.6413401112405381,0.7194817309377868,0.21588639562989367,0.22268202468815276,0.26019242174122964,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0193_composite,tilted_irregular,268.8273334861432,138.0766963839125,24.0250274322018,269.1970594033677,139.5956558882619,24.74489992972853,0.369725917224514,1.5189595043493966,0.7198724975267297,0.13753285889121528,1.100083898390817,2.996344123053333,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0194_box,small_object,38.48426932570047,24.509253072996803,17.14496385269882,38.554926663072806,25.1393939502754,17.55074228154635,0.0706573373723387,0.630140877278599,0.4057784288475297,0.1836005687787672,2.571032562280978,2.3667499817076334,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0195_cylinder,noisy_incomplete,167.53660145411774,167.53660145411774,119.83003428062543,166.53433263957768,166.11326138552738,121.32420858748418,1.0022688145400593,1.4233400685903632,1.4941743068587527,0.5982387166988968,0.8495696201526237,1.2469113572642418,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0196_box,yaw_only,283.37438759871685,282.0676229491468,169.01195165504117,284.21638458673306,282.9067774152071,169.79592202377717,0.8419969880162057,0.839154466060279,0.7839703687359929,0.2971323538274559,0.2975011656022527,0.4638549883952004,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0197_cylinder,tilted_irregular,113.73836062479215,113.73836062479215,102.7232534588928,116.94225345154076,116.255569182824,102.60509279796915,3.203892826748614,2.5172085580318537,0.11816066092364963,2.8168973151616226,2.213157059943736,0.1150281527745171,False,False,False,low_confidence,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0198_box,small_object,20.926390117990486,18.634781713989337,12.31004396811501,19.450452951627167,18.838741285145915,12.782911885152735,1.4759371663633196,0.20395957115657737,0.4728679170377248,7.052994606530114,1.0945101170863871,3.8413178560736956,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0199_composite,noisy_incomplete,302.8894332198431,206.87402794719108,114.31426996464563,292.1503735852692,209.77255927633473,115.8484764909927,10.739059634573891,2.898531329143651,1.534206526347063,3.545537894938471,1.4011093407450654,1.3420953716640558,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0200_box,yaw_only,233.36897397256988,228.47929225386673,31.868737329035294,234.00339168386836,228.74893786453669,32.321665290174856,0.6344177112984823,0.2696456106699543,0.4529279611395616,0.2718517806797452,0.11801752710715992,1.4212297037790178,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0201_l_prism,tilted_irregular,234.22997275043423,72.31531130516295,59.23738733572934,242.30103342624577,77.02665565112092,60.67550013436636,8.071060675811538,4.7113443459579685,1.4381127986370217,3.4457847478004178,6.51500250904901,2.4277113885635813,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0202_box,small_object,35.96374863986089,22.581181735851395,18.885506308546322,36.17112731440034,23.285096507788435,19.478681428048645,0.20737867453944858,0.7039147719370398,0.5931751195023232,0.5766325324318325,3.1172627729197075,3.1409013336004215,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0203_cylinder,noisy_incomplete,281.2460142633379,281.2460142633379,243.74776715162068,0.0,0.0,0.0,281.2460142633379,281.2460142633379,243.74776715162068,100.0,100.0,100.0,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0204_box,yaw_only,232.01131639654528,217.83357839229572,110.44039081459387,232.92728654613802,218.33241625625718,111.3037273627255,0.9159701495927379,0.49883786396145524,0.8633365481316275,0.3947954624882155,0.22899952690631556,0.7817217430722312,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0205_box,tilted_irregular,389.8990680108201,236.02946853713607,83.244191759838,394.9696164158753,242.99108408539655,86.88012521348892,5.070548405055206,6.9616155482604825,3.635933453650921,1.3004771801389619,2.9494688063347336,4.36779236699264,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0206_box,small_object,30.691307773409996,24.089460673763778,10.723843642809172,32.110866775326215,25.108661751843783,11.417780312187418,1.4195590019162196,1.0192010780800054,0.693936669378246,4.625280266310717,4.230900358803108,6.470969668077569,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0207_l_prism,noisy_incomplete,163.70347963953856,100.19385709393816,44.74940872638903,164.24652169267702,100.71386850982385,45.80497808271642,0.5430420531384641,0.5200114158856906,1.0555693563273891,0.33172297518305505,0.5190052873183099,2.358845371078418,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0208_box,yaw_only,241.46541900137333,191.77284942850946,65.10004908499444,242.4934529936802,192.68198580862565,66.26456219616675,1.0280339923068595,0.9091363801161947,1.1645131111723117,0.42574791726222816,0.4740693913791532,1.788805273636471,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0209_cylinder,tilted_irregular,114.5055189153098,114.5055189153098,70.03524879864528,114.7718259046746,114.41717940063214,70.15394975925503,0.2663069893647929,0.08833951467767065,0.11870096060974333,0.23257131349429366,0.07714869598818903,0.1694874547401328,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0210_box,small_object,38.92379374470425,29.60728354849871,17.561068506239877,39.592029584736025,29.856002688256986,17.729518210473884,0.6682358400317767,0.24871913975827553,0.16844970423400696,1.7167798298764059,0.8400606538281601,0.9592224082159503,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0211_box,noisy_incomplete,285.23405549486415,258.9934542539579,129.82259357943863,286.6420535449273,260.212370816998,131.62271748505978,1.4079980500631564,1.218916563040068,1.8001239056211489,0.4936290120127358,0.4706360500697638,1.3866029448253554,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0212_box,yaw_only,145.93470824595784,138.99464550246537,102.06345700259888,146.37327351498158,139.03207358147878,102.32761771617045,0.4385652690237407,0.03742807901340939,0.2641607135715702,0.300521564948473,0.026927712846856047,0.25882007265817364,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0213_composite,tilted_irregular,288.0216601870438,256.69135268051326,239.925524338986,304.0153770510208,248.2965489641869,239.08249546871542,15.993716863977,8.39480371632635,0.8430288702705866,5.552956278909906,3.2703882030552105,0.3513710650807989,False,False,False,low_confidence,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0214_box,small_object,17.822146888675153,17.499509877554626,12.334849445944027,18.14851718780982,18.043424368349005,12.710589505171818,0.3263702991346662,0.5439144907943785,0.3757400592277911,1.8312625362887895,3.1081698550427337,3.0461665614519746,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0215_l_prism,noisy_incomplete,127.09337563421863,100.77621915190136,93.65425002529894,128.38432252654567,100.8490431372007,94.95781494163924,1.2909468923270424,0.07282398529933687,1.3035649163403065,1.015746797097006,0.0722630655448269,1.3918908282199398,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0216_box,yaw_only,231.75276485111556,116.66307309077008,61.62598768444997,232.59268300794056,117.30027316540749,62.557090775128785,0.8399181568250071,0.6372000746374056,0.9311030906788176,0.3624199078550774,0.5461883162820766,1.5108935786091457,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0217_cylinder,tilted_irregular,247.0795696955738,247.0795696955738,132.62324346870307,251.5373794111416,247.5162878248995,132.27428774149652,4.457809715567777,0.43671812932569765,0.348955727206544,1.8042000482112843,0.17675201954729688,0.2631180764998346,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0218_box,small_object,39.804796691787864,35.94817359540613,18.12349747016423,40.562470755931415,36.49019333552363,18.363702879741265,0.7576740641435507,0.542019740117496,0.24020540957703318,1.9034742722347997,1.5077810244767524,1.32538109695698,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0219_box,noisy_incomplete,237.7644830135983,138.1790995078326,34.625466350305835,239.30757892091623,139.55092483966797,37.02677922380059,1.5430959073179338,1.3718253318353675,2.401312873494753,0.649001855853164,0.9927878649676729,6.935106228463961,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0220_box,yaw_only,397.08565062985934,132.708503807884,65.34681602970822,398.2479071111066,133.52119523066077,66.37655367640777,1.1622564812472547,0.8126914227767656,1.0297376466995445,0.2926966712102735,0.6123883545196633,1.5758038558931489,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0221_cylinder,tilted_irregular,218.29230975249288,218.29230975249288,155.4527173659041,220.93181609619313,218.80954874089105,156.2712021549827,2.6395063437002477,0.5172389883981623,0.8184847890785818,1.2091613977116318,0.23694787461116937,0.5265168746790285,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0222_box,small_object,28.622638749501576,27.885260879147694,10.538672206539372,28.739656024355117,28.199238372259856,10.698570139246783,0.11701727485354141,0.31397749311216216,0.15989793270741082,0.40882769711642714,1.1259621865218097,1.5172493230047732,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0223_box,noisy_incomplete,315.548821539564,204.3798643607175,178.1110260232636,0.0,0.0,0.0,315.548821539564,204.3798643607175,178.1110260232636,100.0,100.0,100.00000000000001,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0224_box,yaw_only,266.7945669751,250.92416308441125,188.18996534840477,267.06526085883587,251.3073522601768,188.60899877559655,0.27069388373587344,0.3831891757655512,0.4190334271917777,0.10146154279113838,0.15271115027556986,0.22266512798171878,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0225_l_prism,tilted_irregular,295.56304995399074,238.8607655952008,236.39143084721857,335.4872025987914,243.92227169544117,235.7704148393168,39.92415264480064,5.061506100240365,0.6210160079017726,13.507829429631173,2.119019457895458,0.26270664959219253,False,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0226_box,small_object,23.862742187726077,22.591224468730577,15.238838707079543,24.011473473585397,23.275292013878698,15.408579941077376,0.14873128585931994,0.6840675451481211,0.1697412339978328,0.6232782665515308,3.0280233198291953,1.1138725021019857,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0227_cylinder,noisy_incomplete,119.09106813789127,119.09106813789127,41.465505474811096,118.68630614119942,118.62923543260187,43.41187703826885,0.4047619966918461,0.461832705289396,1.9463715634577525,0.3398760318642761,0.3877979369155179,4.69395354324116,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0228_box,yaw_only,216.70160516443954,194.36134941981817,89.51705860362839,218.08246460383407,195.10990187423664,90.53436083278187,1.380859439394527,0.7485524544184727,1.0173022291534863,0.6372169870853934,0.38513441929321474,1.1364339322832175,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0229_composite,tilted_irregular,217.90163936836657,136.829695350094,75.78033872115778,220.32989862095332,139.82963048817587,76.25935751226062,2.4282592525867415,2.9999351380818666,0.4790187911028454,1.1143831958426555,2.1924591225656087,0.632114871992653,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0230_box,small_object,37.78012337829096,21.932270478578268,10.212372448145958,38.541347533392496,22.885174846771207,10.616815226939512,0.7612241551015373,0.9529043681929394,0.4044427787935536,2.014880013703048,4.34475933134083,3.9603214713049333,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0231_cylinder,noisy_incomplete,188.1060207673327,188.1060207673327,106.46368976984517,187.75188569586453,187.6635834306042,109.24328629054109,0.35413507146816414,0.4424373367284886,2.779596520695918,0.18826354947255616,0.23520636656055627,2.610839927401438,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0232_box,yaw_only,375.3827624139077,233.5203823484757,194.84174838724493,375.6918657736212,233.9367669273679,195.33551000821072,0.3091033597135038,0.41638457889220604,0.4937616209657847,0.08234351458383633,0.1783075955531999,0.25341674720781154,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0233_composite,tilted_irregular,249.39052291132896,197.4425482326619,179.6769508180247,241.46017451751257,196.1791640109079,180.555113800473,7.930348393816388,1.263384221753995,0.8781629824483161,3.1798916419274,0.6398743498109897,0.4887454837419365,False,False,False,low_confidence,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0234_box,small_object,39.15305204355574,36.71449602994502,12.891551734974206,39.94109963299172,37.596423094713586,13.328141946148866,0.7880475894359833,0.8819270647685684,0.4365902111746607,2.0127360404990173,2.4021222136598377,3.386638165444513,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0235_cylinder,noisy_incomplete,285.0269686120816,285.0269686120816,131.20038178797148,285.41953830220103,284.60181348499844,133.62499343940837,0.3925696901194442,0.4251551270831442,2.4246116514368907,0.13773071791453076,0.14916312275761365,1.8480217956646072,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0236_box,yaw_only,129.2346930568156,104.48740356924831,54.57896291298281,129.79154748698545,105.30447295326334,55.44008953154275,0.5568544301698637,0.8170693840150278,0.8611266185599433,0.43088617846993543,0.7819788377395374,1.577762882619936,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0237_cylinder,tilted_irregular,157.23739607139032,157.23739607139032,132.37526695751637,164.38281390888346,158.101613429912,132.43936783542458,7.145417837493142,0.864217358521671,0.06410087790820285,4.544350145717826,0.549625839726633,0.048423606147495024,False,False,False,low_confidence,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0238_box,small_object,31.58984054484769,29.579631850094106,13.840862116174353,32.41427940063271,30.41580136466643,14.187405482660798,0.8244388557850186,0.8361695145723225,0.34654336648644524,2.609822783418528,2.8268421960419436,2.503770094504999,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0239_cylinder,noisy_incomplete,144.83636521429344,144.83636521429344,53.73345212107901,144.1860744356924,143.55147005878746,55.1881456746949,0.6502907786010326,1.2848951555059784,1.4546935536158898,0.44898308352249194,0.8871357366673106,2.707240082654638,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0240_box,yaw_only,102.13317531850954,94.00385135073086,91.6164527243636,102.61071904433209,94.00723590922132,91.82135026708255,0.47754372582254234,0.003384558490466816,0.20489754271895322,0.46756964554689345,0.0036004466219569436,0.22364710335970553,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0241_cylinder,tilted_irregular,271.4980057251198,271.4980057251198,28.394572821830554,271.7271279773282,271.56716488838697,29.665355124649246,0.22912225220841265,0.06915916326715887,1.2707823028186915,0.08439187300712227,0.025473175422577352,4.475440820302385,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0242_box,small_object,24.923377464167267,22.98224558146505,13.321869248235652,25.8255505583123,23.70169483559323,13.86695528009861,0.9021730941450343,0.719449254128179,0.545086031862958,3.619786665920792,3.130456732689374,4.091663277172227,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0243_cylinder,noisy_incomplete,134.58179753328778,134.58179753328778,31.11372456865552,0.0,0.0,0.0,134.58179753328778,134.58179753328778,31.11372456865552,100.0,100.0,100.0,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0244_box,yaw_only,149.53643562925222,83.8816455314717,73.99957335826933,149.8590454832196,84.10509121564246,74.51415076158378,0.3226098539673785,0.2234456841707555,0.5145774033144477,0.21573996505255055,0.2663820943843078,0.6953788785012562,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0245_cylinder,tilted_irregular,161.57902547822627,161.57902547822627,56.59776789383478,161.77998982118459,161.47053898569817,57.01050187463494,0.200964342958315,0.10848649252810105,0.4127339808001622,0.12437526613588602,0.06714144500315745,0.7292407389181182,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0246_box,small_object,38.5424885857024,35.936716534509394,26.717368963927363,38.98593933417159,35.97352446623941,27.51547131702494,0.4434507484691892,0.036807931730017174,0.7981023530975762,1.150550378923094,0.10242430383051598,2.987204144895927,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0247_composite,noisy_incomplete,259.3245753889589,246.3923401109158,62.701283448370994,239.2518657055884,231.41239003992274,63.93818312319251,20.072709683370533,14.979950070993056,1.2368996748215153,7.740380815533442,6.079714192514951,1.9726863738602634,False,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0248_box,yaw_only,388.69651206477266,278.17886248121386,33.15671759711555,389.074700691065,278.26848416827687,33.520031304727375,0.3781886262923422,0.08962168706301554,0.36331370761182313,0.0972966349204905,0.03221728864070969,1.095746907237372,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0249_composite,tilted_irregular,221.3004039475884,72.01750941966621,61.34323631235366,224.66121837183525,72.05840573232328,62.159036152453936,3.360814424246854,0.04089631265706828,0.8157998401002757,1.5186661950435534,0.056786624512039155,1.3298937081609195,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0250_box,small_object,29.438454435834092,25.301239031537754,14.042311041007379,30.326901622073656,25.56651598374457,14.392561027793791,0.8884471862395635,0.2652769522068148,0.3502499867864124,3.017981763193713,1.0484741552623158,2.494247462284427,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0251_box,noisy_incomplete,222.2789052461014,155.24676626664777,45.41950113366041,225.18980645064215,157.65589533473593,48.4756746333072,2.9109012045407496,2.4091290680881627,3.056173499646789,1.3095715049153567,1.551806279784473,6.728769412620998,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0252_box,yaw_only,319.01921780944843,278.28875982890753,115.2947526287584,319.6561952707588,278.78264129681304,115.96192779111122,0.63697746131038,0.4938814679055099,0.6671751623528195,0.19966742620842656,0.17747086451107447,0.5786691476767204,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0253_cylinder,tilted_irregular,182.0932386076556,182.0932386076556,112.35266452503474,183.9398159853061,182.48078482281394,112.16907547859849,1.8465773776505046,0.38754621515835197,0.1835890464362535,1.0140834397641771,0.21282844883294788,0.16340426567751376,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0254_box,small_object,39.78869382902044,33.164474233334204,29.21501682191743,40.31390523386179,33.47179954659447,29.7881304304007,0.5252114048413503,0.30732531326026447,0.5731136084832684,1.3200016243264565,0.926670240866856,1.961708979928816,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0255_cylinder,noisy_incomplete,184.8868121123897,184.8868121123897,170.18047901521317,185.26033539801966,184.40354084009851,172.27306070841408,0.3735232856299717,0.4832712722911765,2.0925816932009127,0.202028084838692,0.2613876386150267,1.2296249871372427,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0256_box,yaw_only,111.6321557749267,76.76880982725007,70.73430826315867,112.3418574264918,77.21949807402711,71.55316306192837,0.7097016515650978,0.4506882467770481,0.8188547987697063,0.6357501981740832,0.5870720775679794,1.1576486981723968,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0257_cylinder,tilted_irregular,204.53771687427397,204.53771687427397,204.3520430371383,213.3438652167269,204.69058284729252,203.98005233294836,8.806148342452929,0.15286597301854954,0.3719907041899262,4.305390945507583,0.07473730290658998,0.18203424769397672,False,False,False,low_confidence,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0258_box,small_object,31.46724838898536,23.900506443327338,14.74487327804095,32.119826870507865,24.434057231472337,15.104486705948574,0.6525784815225038,0.5335507881449999,0.3596134279076235,2.073833954134131,2.2323827715121882,2.4389048391699903,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0259_box,noisy_incomplete,356.1449123402904,259.8311392987324,211.79488959108485,359.3952893481144,262.5429692356509,214.1603254152418,3.2503770078239995,2.711829936918491,2.365435824156947,0.9126557463548208,1.0436893531073859,1.1168521717988213,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0260_box,yaw_only,193.968421187952,178.26650594546655,71.49427762337814,194.9377198326094,178.9434119317673,72.44552796601985,0.9692986446573855,0.6769059863007385,0.951250342641714,0.4997198197113498,0.3797157422874551,1.3305265459884326,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0261_box,tilted_irregular,182.4459038963363,121.63660794635327,52.259938002103326,187.51096619794185,122.91359250182973,53.363776748278156,5.065062301605565,1.27698455547646,1.10383874617483,2.7761995163692337,1.0498357172535284,2.112208296401736,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0262_box,small_object,15.540468592872857,14.861020189083916,14.340286474766803,15.828645120114942,14.97206001734196,14.962242758324816,0.28817652724208465,0.11103982825804337,0.6219562835580135,1.85436189082643,0.7471884624691317,4.337125932961026,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0263_l_prism,noisy_incomplete,351.8562797424705,251.0182005153497,210.0856575785004,0.0,0.0,0.0,351.8562797424705,251.0182005153497,210.0856575785004,100.0,99.99999999999999,100.0,False,True,False,insufficient_depth_data,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0264_box,yaw_only,353.01133261769803,178.81598712105713,171.23756474186936,353.9666900063999,179.2234115066758,172.00970381479226,0.9553573887018842,0.40742438561866834,0.7721390729228972,0.2706307986255249,0.22784561502481596,0.45091687334309605,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0265_box,tilted_irregular,187.92500326311276,136.80103185894995,61.46151812040902,191.97377089438066,137.15664400883037,63.2565050174464,4.048767631267907,0.35561214988041456,1.7949868970373828,2.15445925819634,0.2599484412128353,2.920505304670202,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0266_box,small_object,27.23881121539997,22.0663139481407,12.620712382234963,28.101977359703767,22.719681711887098,13.372440671209409,0.863166144303797,0.6533677637463988,0.7517282889744461,3.168883316815933,2.9609284327319716,5.956306317800144,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0267_composite,noisy_incomplete,72.16333488804405,54.58862916051083,51.365195887901876,64.95484010980229,54.20181009526587,53.29801553261822,7.208494778241757,0.386819065244957,1.9328196447163464,9.989137543913666,0.7086073990016591,3.762897447007666,False,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0268_box,yaw_only,363.5061932042722,225.1426725819584,78.34969800001623,364.10461503658513,225.59953893761812,78.8434790064364,0.5984218323129085,0.456866355659713,0.4937810064201642,0.1646249344578912,0.20292304005292489,0.6302270704605165,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0269_l_prism,tilted_irregular,373.0160688114706,182.75534887731817,148.34436030961092,384.0306098027808,201.44122601607765,149.32051577068262,11.014540991310241,18.68587713875948,0.9761554610716985,2.9528328434765636,10.22453091170706,0.6580334156514984,False,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0270_box,small_object,25.349394185817992,25.22041607811071,21.448366262029968,25.81407713160155,25.64301398653192,22.296479286797638,0.46468294578355795,0.4225979084212099,0.8481130247676703,1.8331126273760425,1.675618305076223,3.9542080473937276,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
mc_0271_l_prism,noisy_incomplete,252.68315610533014,180.99256101248454,90.5566771230765,253.6752096967955,182.1173888219338,92.05171537697055,0.9920535914653499,1.1248278094492434,1.4950382538940516,0.39260772532531435,0.6214773707587102,1.6509420413716485,True,False,False,ok,MONTE CARLO SYNTHETIC | noisy_incomplete
mc_0272_box,yaw_only,247.79022040451989,243.8884361888853,240.1186453446335,248.76979262543767,244.61007353598347,241.0852063385928,0.9795722209177882,0.7216373470981807,0.9665609939592912,0.395323196903666,0.2958882997385293,0.4025347521730441,True,False,False,ok,MONTE CARLO SYNTHETIC | yaw_only
mc_0273_l_prism,tilted_irregular,307.3849095894277,278.0298607763322,139.8653855451938,319.17524700097965,278.26630076775484,141.0017802694721,11.790337411551945,0.23643999142262828,1.1363947242783183,3.83569168288067,0.0850412221055774,0.8124917540166666,True,False,False,ok,MONTE CARLO SYNTHETIC | tilted_irregular
mc_0274_box,small_object,29.83104640217502,19.773994971564104,19.17295687262143,29.829391437280805,19.600338438543346,19.33477929921408,0.0016549648942145723,0.17365653302075756,0.16182242659265,0.005547793637215175,0.8782066207181881,0.8440139289299134,True,False,False,ok,MONTE CARLO SYNTHETIC | small_object
